"","date","conduct_period","state","random_value","temp","milk_price","sugar_price","eggs_price","diesel_price","gasoline_price"
"293",1998-04-03,0,"MA",6.17230273752013,46.5,2.8,0.05,1.07,1.92,1.14
"294",1998-04-04,0,"MA",6.19001610305958,39,2.68,0.19,1.06,1.94,1.03
"295",1998-04-05,0,"MA",6.20772946859903,45,2.74,0.06,1.05,2,1.04
"296",1998-04-06,0,"MA",6.22544283413849,43.2,2.76,0.13,0.95,1.87,1.1
"297",1998-04-07,0,"MA",6.24315619967794,51,2.74,0.1,1,1.92,1.03
"298",1998-04-08,0,"MA",6.26086956521739,52.9,2.69,0.11,1.01,2,1.06
"299",1998-04-09,0,"MA",6.27858293075684,50.9,2.78,0.11,0.97,1.99,1.08
"300",1998-04-11,0,"MA",6.2962962962963,43.5,2.74,0.07,1.02,1.95,1.13
"301",1998-04-12,0,"MA",6.31400966183575,41.4,2.76,0.04,1,1.99,1.15
"302",1998-04-13,0,"MA",6.3317230273752,54.7,2.72,0.14,1.05,1.97,1.06
"303",1998-04-14,0,"MA",6.34943639291465,49.6,2.76,0.06,1.04,1.95,0.87
"304",1998-04-17,0,"MA",6.36714975845411,46.3,2.73,0.1,1.01,1.91,1.05
"305",1998-04-18,0,"MA",6.38486312399356,53,2.74,0.14,1.07,1.97,0.95
"306",1998-04-19,0,"MA",6.40257648953301,50.9,2.75,0.08,0.99,1.91,1.12
"307",1998-04-20,0,"MA",6.42028985507246,49.9,2.69,0.1,1.03,2.03,1.05
"308",1998-04-21,0,"MA",6.43800322061192,52.6,2.78,0.15,1.11,2,1.04
"309",1998-04-22,0,"MA",6.45571658615137,44.7,2.7,0.1,1.01,2.01,1.1
"310",1998-04-23,0,"MA",6.47342995169082,43.8,2.72,0.1,0.94,1.94,1.07
"311",1998-04-24,0,"MA",6.49114331723027,42,2.69,0.1,1.03,1.93,1.04
"312",1998-04-25,0,"MA",6.50885668276973,48.6,2.72,0.11,0.94,1.9,1.09
"313",1998-04-26,0,"MA",6.52657004830918,47.7,2.74,0.06,1.03,1.97,1.13
"314",1998-04-27,0,"MA",6.54428341384863,51.9,2.76,0.11,1.03,1.95,1.06
"315",1998-04-28,0,"MA",6.56199677938808,54.9,2.78,0.1,0.96,1.89,1.1
"316",1998-04-29,0,"MA",6.57971014492754,40.6,2.75,0.15,0.98,1.98,1.13
"317",1998-04-30,0,"MA",6.59742351046699,54,2.74,0.14,1.04,1.92,1.04
"318",1998-05-01,0,"MA",6.61513687600644,61.5,2.76,0.12,0.98,1.95,1.13
"319",1998-05-02,0,"MA",6.63285024154589,40.9,2.75,0.09,1,1.91,1.02
"320",1998-05-03,0,"MA",6.65056360708535,49.9,2.65,0.11,1.08,1.92,1.06
"321",1998-05-04,0,"MA",6.6682769726248,44.8,2.77,0.1,0.88,1.96,0.98
"322",1998-05-05,0,"MA",6.68599033816425,57,2.76,0.08,1.01,1.97,0.92
"323",1998-05-06,0,"MA",6.7037037037037,52.1,2.74,0.05,1.04,1.87,1
"324",1998-05-07,0,"MA",6.72141706924316,50.5,2.77,0.1,1.04,1.99,1
"325",1998-05-08,0,"MA",6.73913043478261,38.3,2.8,0.12,1.01,2.02,1.13
"326",1998-05-09,0,"MA",6.75684380032206,51.8,2.68,0.05,1.05,1.93,1.05
"327",1998-05-10,0,"MA",6.77455716586151,48.7,2.76,0.13,0.93,1.95,1.01
"328",1998-05-11,0,"MA",6.79227053140097,50.7,2.74,0.15,1.07,1.92,1.08
"329",1998-05-12,0,"MA",6.80998389694042,48.7,2.75,0.05,0.96,1.88,1.08
"330",1998-05-13,0,"MA",6.82769726247987,53.5,2.77,0.16,0.93,1.89,1
"331",1998-05-14,0,"MA",6.84541062801932,49.7,2.69,0.11,1,1.93,1.15
"332",1998-05-17,0,"MA",6.86312399355878,51.7,2.79,0.12,0.94,1.98,1.22
"333",1998-05-18,0,"MA",6.88083735909823,51.3,2.7,0.14,1.07,1.94,1.08
"334",1998-05-20,0,"MA",6.89855072463768,47.2,2.73,0.15,0.94,1.89,1.04
"335",1998-05-21,0,"MA",6.91626409017713,42.2,2.69,0.05,0.99,1.93,1.14
"336",1998-05-22,0,"MA",6.93397745571659,53.1,2.79,0.07,1.08,1.99,1.01
"337",1998-05-23,0,"MA",6.95169082125604,38.1,2.77,0.2,1.02,1.84,0.98
"338",1998-05-24,0,"MA",6.96940418679549,45.7,2.75,0.06,0.99,1.97,1.11
"339",1998-05-25,0,"MA",6.98711755233494,56.6,2.78,0.1,1.06,1.96,1.09
"340",1998-05-26,0,"MA",7.0048309178744,54.7,2.77,0.06,0.98,2.02,0.94
"341",1998-05-27,0,"MA",7.02254428341385,56.5,2.65,0.06,1.01,1.92,1
"342",1998-05-28,0,"MA",7.0402576489533,50.6,2.71,0.06,1,2.02,1.1
"343",1998-05-29,0,"MA",7.05797101449275,50.9,2.78,0.16,1.01,2.01,1.07
"344",1998-05-30,0,"MA",7.07568438003221,49.2,2.75,0.1,0.89,2.02,1.1
"345",1998-05-31,0,"MA",7.09339774557166,47.6,2.73,0.14,1.03,1.92,1.09
"346",1998-06-01,0,"MA",7.11111111111111,64.5,2.74,0.07,1,1.87,1.11
"347",1998-06-02,0,"MA",7.12882447665056,74.9,2.81,0.12,1,1.96,1.12
"348",1998-06-03,0,"MA",7.14653784219002,66.7,2.75,0.13,1.05,1.96,1.07
"349",1998-06-04,0,"MA",7.16425120772947,61.9,2.75,0.04,1.07,1.95,0.98
"350",1998-06-07,0,"MA",7.18196457326892,68.1,2.79,0.09,0.95,1.95,0.98
"351",1998-06-08,0,"MA",7.19967793880837,66.9,2.77,0.12,1.02,1.93,1.12
"352",1998-06-09,0,"MA",7.21739130434783,78.1,2.75,0.11,0.96,1.99,1.15
"353",1998-06-10,0,"MA",7.23510466988728,73.3,2.81,0.12,0.96,1.99,1.16
"354",1998-06-11,0,"MA",7.25281803542673,76.7,2.85,0.07,1.01,1.86,1.02
"355",1998-06-12,0,"MA",7.27053140096618,71.5,2.69,0.06,0.99,1.92,1.06
"356",1998-06-14,0,"MA",7.28824476650564,65.5,2.77,0.23,0.98,2.02,1.04
"357",1998-06-16,0,"MA",7.30595813204509,61.1,2.84,0.1,1.02,2,1.04
"358",1998-06-17,0,"MA",7.32367149758454,61,2.74,0.16,1.05,1.91,1.14
"359",1998-06-19,0,"MA",7.34138486312399,66.9,2.82,0.13,0.98,1.97,1.09
"360",1998-06-21,0,"MA",7.35909822866345,56,2.75,0.07,1.02,1.94,1.06
"361",1998-06-22,0,"MA",7.3768115942029,74.5,2.72,0.12,0.97,1.91,0.97
"362",1998-06-24,0,"MA",7.39452495974235,69.4,2.77,0.1,1.04,2.01,1.11
"363",1998-06-25,0,"MA",7.4122383252818,61.9,2.8,0.07,0.98,1.98,1.07
"364",1998-06-26,0,"MA",7.42995169082126,73.2,2.74,0.05,0.97,1.98,1
"365",1998-06-27,0,"MA",7.44766505636071,66.6,2.76,0.05,1.01,1.94,1.02
"366",1998-06-28,0,"MA",7.46537842190016,67.3,2.71,0.03,0.99,2.05,1.12
"367",1998-06-29,0,"MA",7.48309178743961,69,2.77,0.12,1.02,1.98,1.11
"368",1998-06-30,0,"MA",7.50080515297907,75.9,2.79,0.14,0.96,1.99,0.97
"369",1998-07-01,0,"MA",7.51851851851852,63.4,2.77,0.15,1.08,2.03,1.19
"370",1998-07-02,0,"MA",7.53623188405797,67.8,2.78,0.17,1.04,2.02,1.07
"371",1998-07-03,0,"MA",7.55394524959742,64.8,2.8,0.06,1.02,1.98,1.08
"372",1998-07-04,0,"MA",7.57165861513688,67.1,2.74,0.08,1.02,2.02,1.13
"373",1998-07-06,0,"MA",7.58937198067633,65.1,2.74,0.07,0.92,2.01,1.11
"374",1998-07-07,0,"MA",7.60708534621578,68.1,2.79,0.13,0.98,2.01,1.06
"375",1998-07-08,0,"MA",7.62479871175523,62.6,2.8,0.07,0.94,1.95,1.08
"376",1998-07-09,0,"MA",7.64251207729469,66.7,2.78,0.12,0.99,2.01,1.03
"377",1998-07-10,0,"MA",7.66022544283414,69.1,2.81,0.1,0.98,1.99,1.09
"378",1998-07-11,0,"MA",7.67793880837359,76,2.76,0.22,1,2.01,1.02
"379",1998-07-12,0,"MA",7.69565217391304,69.8,2.81,0.12,1.04,1.95,1.01
"380",1998-07-13,0,"MA",7.7133655394525,72,2.79,0.03,1.01,2.12,1.11
"381",1998-07-14,0,"MA",7.73107890499195,70.6,2.8,0.1,0.97,1.97,1.21
"382",1998-07-15,0,"MA",7.7487922705314,68,2.8,0.19,1.03,1.9,1.05
"383",1998-07-16,0,"MA",7.76650563607085,63.2,2.87,0.02,1.03,2,1.01
"384",1998-07-17,0,"MA",7.78421900161031,68.5,2.77,0.04,1.03,1.98,1.19
"385",1998-07-18,0,"MA",7.80193236714976,72.3,2.73,0.04,0.98,2.02,1.23
"386",1998-07-19,0,"MA",7.81964573268921,66.8,2.73,0.15,1.04,1.95,0.99
"387",1998-07-20,0,"MA",7.83735909822866,75.5,2.82,0.14,1.03,1.86,1.1
"388",1998-07-22,0,"MA",7.85507246376812,66.2,2.74,0.1,1.01,1.91,1.08
"389",1998-07-23,0,"MA",7.87278582930757,60.3,2.85,0.12,1.03,2.01,1.18
"390",1998-07-24,0,"MA",7.89049919484702,66.8,2.82,0.09,0.91,1.89,1.19
"391",1998-07-25,0,"MA",7.90821256038647,68.3,2.76,0.16,0.97,1.94,1.09
"392",1998-07-26,0,"MA",7.92592592592593,66.9,2.83,0.07,0.94,1.96,1.07
"393",1998-07-27,0,"MA",7.94363929146538,70.2,2.74,0.14,0.97,1.99,1.17
"394",1998-07-28,0,"MA",7.96135265700483,72.5,2.76,0.05,0.99,1.95,1.08
"395",1998-07-29,0,"MA",7.97906602254428,63.3,2.84,0.1,0.98,1.98,1.09
"396",1998-07-30,0,"MA",7.99677938808374,70.9,2.78,0.13,0.91,1.95,1.19
"397",1998-07-31,0,"MA",8.01449275362319,63,2.74,0.2,1.01,2.04,1.08
"398",1998-08-01,0,"MA",8.03220611916264,73.6,2.77,0.16,0.94,2.04,1.12
"399",1998-08-02,0,"MA",8.04991948470209,73.8,2.76,0.03,1,1.96,1.16
"400",1998-08-03,0,"MA",8.06763285024154,58.1,2.77,0.07,1.01,2.01,1.15
"401",1998-08-04,0,"MA",8.085346215781,70,2.74,0.09,1,2.03,1.16
"402",1998-08-05,0,"MA",8.10305958132045,59.8,2.81,0.05,0.95,1.96,1.07
"403",1998-08-06,0,"MA",8.1207729468599,69.4,2.79,0.14,0.95,1.95,1.06
"404",1998-08-07,0,"MA",8.13848631239935,59.1,2.78,0.03,1,2.04,1.07
"405",1998-08-08,0,"MA",8.15619967793881,65.8,2.78,0.17,1.14,2.01,1.07
"406",1998-08-09,0,"MA",8.17391304347826,66.4,2.8,0.04,0.94,1.96,1.07
"407",1998-08-11,0,"MA",8.19162640901771,67.8,2.76,0.05,1.01,2.03,1.05
"408",1998-08-13,0,"MA",8.20933977455717,64.5,2.73,0.07,0.97,1.91,1.12
"409",1998-08-14,0,"MA",8.22705314009662,62.2,2.73,0.09,1.01,1.97,1.14
"410",1998-08-15,0,"MA",8.24476650563607,65.5,2.7,0.12,0.96,1.99,1.1
"411",1998-08-16,0,"MA",8.26247987117552,64.3,2.79,0.04,0.99,1.97,1.17
"412",1998-08-17,0,"MA",8.28019323671498,66.7,2.78,0.12,0.93,1.97,1.11
"413",1998-08-18,0,"MA",8.29790660225443,65.1,2.75,0.12,0.97,1.97,1.08
"414",1998-08-19,0,"MA",8.31561996779388,67.4,2.76,0.09,1,2,1.03
"415",1998-08-21,0,"MA",8.33333333333333,68,2.75,0.15,0.96,2.01,1.02
"416",1998-08-22,0,"MA",8.35104669887279,60.7,2.78,0.07,1.05,1.98,1.08
"417",1998-08-23,0,"MA",8.36876006441224,72.4,2.85,0.04,1.01,1.92,1.12
"418",1998-08-24,0,"MA",8.38647342995169,72.1,2.78,0.03,0.99,2.02,1.13
"419",1998-08-25,0,"MA",8.40418679549114,59.6,2.74,0.11,1.02,2.04,1.08
"420",1998-08-26,0,"MA",8.4219001610306,68.1,2.8,0.03,0.97,2.02,1.11
"421",1998-08-27,0,"MA",8.43961352657005,67,2.73,0.09,1.06,1.93,1.02
"422",1998-08-28,0,"MA",8.4573268921095,72.6,2.8,0.06,1.01,1.93,1.17
"423",1998-08-29,0,"MA",8.47504025764895,70.8,2.85,0.07,0.99,1.87,1.2
"424",1998-08-30,0,"MA",8.49275362318841,68.1,2.79,0.02,1,1.97,1.08
"425",1998-08-31,0,"MA",8.51046698872786,68.3,2.8,0.07,1.02,1.95,0.93
"426",1998-09-01,0,"MA",8.52818035426731,61.5,2.83,0.07,0.98,1.97,1.07
"427",1998-09-02,0,"MA",8.54589371980676,51.4,2.73,0.1,0.99,2.02,0.94
"428",1998-09-03,0,"MA",8.56360708534622,54.3,2.83,0.07,0.99,2.13,1.11
"429",1998-09-04,0,"MA",8.58132045088567,61.7,2.78,0.07,1.02,2,1.05
"430",1998-09-05,0,"MA",8.59903381642512,50.9,2.86,0.23,1,1.91,1.07
"431",1998-09-07,0,"MA",8.61674718196457,63.9,2.75,0.13,1.04,1.98,1.15
"432",1998-09-08,0,"MA",8.63446054750403,58.7,2.74,0.03,1,2.04,1.13
"433",1998-09-09,0,"MA",8.65217391304348,59.9,2.77,0.12,1.04,2.03,1.14
"434",1998-09-10,0,"MA",8.66988727858293,60,2.82,0.05,1.04,2.03,1.19
"435",1998-09-11,0,"MA",8.68760064412238,50.9,2.84,0.07,1.03,1.92,1.22
"436",1998-09-12,0,"MA",8.70531400966184,63.1,2.78,0.09,0.96,2.09,1.1
"437",1998-09-13,0,"MA",8.72302737520129,56.8,2.8,0.21,0.98,2.01,1.11
"438",1998-09-14,0,"MA",8.74074074074074,43.3,2.87,0.02,1.03,1.99,1.06
"439",1998-09-15,0,"MA",8.75845410628019,42.3,2.79,0.08,0.97,2.04,1.1
"440",1998-09-16,0,"MA",8.77616747181965,61.1,2.9,0.05,1.02,2.04,1.21
"441",1998-09-17,0,"MA",8.7938808373591,54.7,2.73,0.13,0.96,2,1.17
"442",1998-09-18,0,"MA",8.81159420289855,56,2.82,0.13,0.96,2.05,1.19
"443",1998-09-19,0,"MA",8.829307568438,52.6,2.81,0.09,1.01,1.98,1.13
"444",1998-09-20,0,"MA",8.84702093397745,52.1,2.74,0.13,0.94,2.02,1.06
"445",1998-09-21,0,"MA",8.86473429951691,54.8,2.77,0.07,1.01,2.08,1.09
"446",1998-09-22,0,"MA",8.88244766505636,53.4,2.78,0.06,1.02,1.99,1.06
"447",1998-09-23,0,"MA",8.90016103059581,62.3,2.82,0.17,0.92,1.95,1.11
"448",1998-09-24,0,"MA",8.91787439613526,51.4,2.81,0.05,0.97,2.02,1.1
"449",1998-09-25,0,"MA",8.93558776167472,51.7,2.74,0.18,0.91,2.01,1.06
"450",1998-09-26,0,"MA",8.95330112721417,52.8,2.78,0.15,0.92,2.05,1.07
"451",1998-09-27,0,"MA",8.97101449275362,54.8,2.85,0.2,1.01,2.01,1.04
"452",1998-09-28,0,"MA",8.98872785829307,48.7,2.81,0.06,0.95,1.98,1.18
"453",1998-09-29,0,"MA",9.00644122383253,38.4,2.83,0.12,0.98,1.96,1.15
"454",1998-09-30,0,"MA",9.02415458937198,62.2,2.9,0.06,1.01,2.03,1.11
"455",1998-10-01,0,"MA",9.04186795491143,55.8,2.73,0.01,1.02,2.05,1.14
"456",1998-10-02,0,"MA",9.05958132045089,59.7,2.84,0.08,0.96,2,1.06
"457",1998-10-03,0,"MA",9.07729468599034,62.5,2.8,0.07,0.92,2.13,1.09
"458",1998-10-04,0,"MA",9.09500805152979,57.3,2.86,0.12,0.96,2.03,1.19
"459",1998-10-05,0,"MA",9.11272141706924,49.9,2.79,0.08,0.89,2.03,1.18
"460",1998-10-06,0,"MA",9.1304347826087,66.2,2.86,0.01,0.97,1.93,1.2
"461",1998-10-07,0,"MA",9.14814814814815,50.7,2.82,0.16,1.03,2.11,1.12
"462",1998-10-08,0,"MA",9.1658615136876,61.5,2.78,0.05,0.98,1.95,1.13
"463",1998-10-09,0,"MA",9.18357487922705,46.3,2.83,0.1,0.97,2.08,1.14
"464",1998-10-10,0,"MA",9.20128824476651,53,2.82,0.04,0.95,1.98,1.03
"465",1998-10-11,0,"MA",9.21900161030596,44.3,2.87,0.07,0.94,2.03,1.13
"466",1998-10-12,0,"MA",9.23671497584541,47.1,2.8,0.05,1.02,2.03,1.1
"467",1998-10-13,0,"MA",9.25442834138486,57.4,2.85,0.09,0.99,1.96,1.06
"468",1998-10-14,0,"MA",9.27214170692432,51,2.84,0.11,0.97,1.99,1.13
"469",1998-10-15,0,"MA",9.28985507246377,58.6,2.76,0.04,0.98,2.05,1.23
"470",1998-10-16,0,"MA",9.30756843800322,51.4,2.74,0.08,1.01,2.04,1.09
"471",1998-10-17,0,"MA",9.32528180354267,53.8,2.69,0.03,0.96,1.97,1.09
"472",1998-10-18,0,"MA",9.34299516908212,63.1,2.81,0.02,1.04,1.96,1.15
"473",1998-10-19,0,"MA",9.36070853462158,54.3,2.82,0.03,1,2.07,1.17
"474",1998-10-20,0,"MA",9.37842190016103,57.3,2.82,0.16,0.97,2.01,1.17
"475",1998-10-21,0,"MA",9.39613526570048,49.5,2.79,0.02,1.02,1.95,1.1
"476",1998-10-22,0,"MA",9.41384863123993,48,2.79,0.09,0.98,2.03,1.11
"477",1998-10-23,0,"MA",9.43156199677939,61.9,2.76,0.04,0.96,2,1.13
"478",1998-10-24,0,"MA",9.44927536231884,56.5,2.86,0.01,0.98,2.12,1.05
"479",1998-10-25,0,"MA",9.46698872785829,49.4,2.85,0.03,1,2.06,1.17
"480",1998-10-26,0,"MA",9.48470209339775,50.6,2.88,0.08,0.93,2.06,1.15
"481",1998-10-27,0,"MA",9.5024154589372,53.9,2.78,0.01,0.91,2.06,1.17
"482",1998-10-28,0,"MA",9.52012882447665,51.9,2.8,0.07,0.96,2.08,1.21
"483",1998-10-29,0,"MA",9.5378421900161,56.6,2.83,0.07,0.9,1.98,1.1
"484",1998-10-30,0,"MA",9.55555555555556,53.9,2.85,0.04,0.99,2.1,1.19
"485",1998-10-31,0,"MA",9.57326892109501,57.1,2.76,0.06,0.95,2.1,1.03
"486",1998-11-01,0,"MA",9.59098228663446,58.6,2.87,0.15,0.93,2.08,1.16
"487",1998-11-02,0,"MA",9.60869565217391,58,2.86,0.07,0.92,2,1.12
"488",1998-11-03,0,"MA",9.62640901771337,45.4,2.83,0.11,0.91,1.95,1.19
"489",1998-11-04,0,"MA",9.64412238325282,56.6,2.84,0.1,0.93,1.97,1.12
"490",1998-11-05,0,"MA",9.66183574879227,43.3,2.74,0.12,0.98,1.94,1.04
"491",1998-11-06,0,"MA",9.67954911433172,46.7,2.84,0.01,0.92,1.98,1.12
"492",1998-11-07,0,"MA",9.69726247987117,59.3,2.82,0.19,0.96,1.95,1.18
"493",1998-11-08,0,"MA",9.71497584541063,40.9,2.79,0.16,0.98,2.05,1.18
"494",1998-11-09,0,"MA",9.73268921095008,57.3,2.87,0.01,0.97,2.03,1.07
"495",1998-11-10,0,"MA",9.75040257648953,48.3,2.81,0.07,0.96,1.99,1.15
"496",1998-11-11,0,"MA",9.76811594202898,57.6,2.73,0.06,0.94,2.1,1.02
"497",1998-11-12,0,"MA",9.78582930756844,61.6,2.77,0.16,0.9,1.95,1.13
"498",1998-11-13,0,"MA",9.80354267310789,62.8,2.8,0.01,0.99,2.05,1.07
"499",1998-11-14,0,"MA",9.82125603864734,47.5,2.84,0.02,0.87,2.08,1.12
"500",1998-11-15,0,"MA",9.83896940418679,53.5,2.87,0.02,0.99,2.08,1.14
"501",1998-11-16,0,"MA",9.85668276972625,52,2.73,0.19,0.95,2.02,1.16
"502",1998-11-17,0,"MA",9.8743961352657,53.3,2.83,0.04,0.95,2,1.14
"503",1998-11-18,0,"MA",9.89210950080515,57.2,2.83,0.13,0.95,2.09,1.12
"504",1998-11-19,0,"MA",9.90982286634461,51.8,2.8,0.04,0.93,2,1.06
"505",1998-11-20,0,"MA",9.92753623188406,57.2,2.85,0.08,0.96,2.05,1.11
"506",1998-11-21,0,"MA",9.94524959742351,42.9,2.83,0.14,0.99,1.94,1.1
"507",1998-11-22,0,"MA",9.96296296296296,60.7,2.83,0.15,0.97,2.06,1.16
"508",1998-11-23,0,"MA",9.98067632850242,53.7,2.8,0.12,0.99,2.08,1.21
"509",1998-11-24,0,"MA",9.99838969404187,47.2,2.86,0.15,0.97,2.07,1.22
"510",1998-11-25,0,"MA",10.0161030595813,56.2,2.86,0.09,0.95,2,1.06
"511",1998-11-26,0,"MA",10.0338164251208,62.7,2.84,0.09,0.94,2.02,1.07
"512",1998-11-27,0,"MA",10.0515297906602,68.5,2.87,0.08,0.96,2.05,1.06
"513",1998-11-28,0,"MA",10.0692431561997,55.1,2.82,0.15,0.91,1.98,1.13
"514",1998-11-29,0,"MA",10.0869565217391,63.4,2.78,0.04,0.95,2,1.18
"515",1998-11-30,0,"MA",10.1046698872786,57.3,2.81,0.05,0.99,2.01,1.23
"516",1998-12-01,0,"MA",10.122383252818,22.6,2.79,0.07,0.95,2.03,1.1
"517",1998-12-02,0,"MA",10.1400966183575,35.1,2.88,0.07,1.01,1.96,1.16
"518",1998-12-03,0,"MA",10.1578099838969,31.4,2.78,0.04,0.95,2.07,1.2
"519",1998-12-04,0,"MA",10.1755233494364,26.8,2.89,0.1,0.92,2.08,1.11
"520",1998-12-05,0,"MA",10.1932367149758,32,2.78,0.03,0.94,2.04,1.14
"521",1998-12-06,0,"MA",10.2109500805153,32.9,2.83,0.04,0.92,2.03,1.05
"522",1998-12-07,0,"MA",10.2286634460547,39.1,2.89,0.02,0.97,2.07,1.19
"523",1998-12-08,0,"MA",10.2463768115942,33.6,2.77,0.07,0.94,2.09,1.18
"524",1998-12-09,0,"MA",10.2640901771337,37,2.75,0.08,0.92,2.12,1.07
"525",1998-12-10,0,"MA",10.2818035426731,30,2.86,0.15,0.89,2,1.08
"526",1998-12-11,0,"MA",10.2995169082126,11.2,2.78,0.07,0.93,2.05,1.16
"527",1998-12-12,0,"MA",10.317230273752,36.5,2.78,0.12,1,2.09,1.07
"528",1998-12-13,0,"MA",10.3349436392915,40.8,2.85,0.05,0.97,2.12,1.17
"529",1998-12-14,0,"MA",10.3526570048309,34.2,2.86,0.04,0.98,2.05,1.06
"530",1998-12-15,0,"MA",10.3703703703704,20.2,2.8,0.1,0.89,2.11,1.03
"531",1998-12-16,0,"MA",10.3880837359098,36,2.87,0.02,1.02,2.14,1.15
"532",1998-12-17,0,"MA",10.4057971014493,35.7,2.84,0.03,1.03,2.04,1.23
"533",1998-12-18,0,"MA",10.4235104669887,41.7,2.87,0.08,1.01,2.03,1.2
"534",1998-12-19,0,"MA",10.4412238325282,33.5,2.78,0.1,0.94,1.99,1.17
"535",1998-12-20,0,"MA",10.4589371980676,36.2,2.82,0.02,0.98,1.92,1.15
"536",1998-12-21,0,"MA",10.4766505636071,29.1,2.87,0.01,1.05,2.06,1.22
"537",1998-12-22,0,"MA",10.4943639291465,19.9,2.73,0.15,1.03,2.12,1.17
"538",1998-12-23,0,"MA",10.512077294686,36.4,2.87,0.04,0.91,2.08,1.18
"539",1998-12-24,0,"MA",10.5297906602254,21.2,2.8,0.02,0.99,2.06,1.28
"540",1998-12-25,0,"MA",10.5475040257649,40,2.86,0.04,0.95,2.07,1.05
"541",1998-12-26,0,"MA",10.5652173913043,38.9,2.81,0.07,0.99,2.19,1.12
"542",1998-12-27,0,"MA",10.5829307568438,21.1,2.9,0.16,0.94,2.13,1.21
"543",1998-12-28,0,"MA",10.6006441223833,46.5,2.86,0.03,0.9,2.07,1.19
"544",1998-12-29,0,"MA",10.6183574879227,40.3,2.89,0.01,1,1.97,1.12
"545",1998-12-30,0,"MA",10.6360708534622,17.9,2.83,0.07,0.96,2.08,1.06
"546",1998-12-31,0,"MA",10.6537842190016,47.3,2.8,0.06,0.96,2.08,1.09
"547",1999-01-01,0,"MA",10.6714975845411,28.7,2.78,0.05,0.94,2.07,1.13
"548",1999-01-02,0,"MA",10.6892109500805,44.2,2.86,0.16,0.94,1.99,1.18
"549",1999-01-03,0,"MA",10.70692431562,26.5,2.89,0.08,1,2.01,1.07
"550",1999-01-04,0,"MA",10.7246376811594,34.6,2.76,0.02,1.01,1.94,1.09
"551",1999-01-05,0,"MA",10.7423510466989,31.5,2.84,0.09,0.91,2.04,1.2
"552",1999-01-06,0,"MA",10.7600644122383,21.5,2.9,0.12,0.95,2.01,1.21
"553",1999-01-07,0,"MA",10.7777777777778,38.7,2.95,0.09,0.9,2.08,1.07
"554",1999-01-08,0,"MA",10.7954911433172,24.6,2.82,0.07,0.99,2.03,1.31
"555",1999-01-09,0,"MA",10.8132045088567,26,2.79,0.11,0.96,2.11,1.13
"556",1999-01-10,0,"MA",10.8309178743961,39.9,2.77,0.08,0.94,2.1,1.11
"557",1999-01-11,0,"MA",10.8486312399356,37,2.86,0.08,0.98,2.09,1.27
"558",1999-01-12,0,"MA",10.866344605475,28.7,2.89,0.08,0.96,2.14,1.11
"559",1999-01-13,0,"MA",10.8840579710145,45.4,2.87,0.14,0.97,2.08,1.16
"560",1999-01-14,0,"MA",10.9017713365539,24.8,2.85,0.18,0.96,2.09,1.17
"561",1999-01-15,0,"MA",10.9194847020934,29.7,2.83,0.08,0.96,1.98,1.13
"562",1999-01-16,0,"MA",10.9371980676328,30.2,2.85,0.09,0.94,1.94,1.08
"563",1999-01-17,0,"MA",10.9549114331723,20.4,2.86,0.07,0.92,2.04,1.25
"564",1999-01-18,0,"MA",10.9726247987118,30.7,2.83,0.12,0.98,2.16,1.15
"565",1999-01-19,0,"MA",10.9903381642512,33.7,2.86,0.06,0.92,2.03,1.14
"566",1999-01-20,0,"MA",11.0080515297907,34.3,2.85,0.07,0.95,2.11,1.16
"567",1999-01-21,0,"MA",11.0257648953301,42.2,2.83,0.13,0.95,2.17,1.19
"568",1999-01-22,0,"MA",11.0434782608696,40.6,2.81,0.03,0.95,2.07,1.17
"569",1999-01-23,0,"MA",11.061191626409,28.3,2.9,0.13,0.99,1.99,1.04
"570",1999-01-24,0,"MA",11.0789049919485,18.2,2.84,0.1,0.96,2.14,1.05
"571",1999-01-25,0,"MA",11.0966183574879,43.6,2.85,0.07,0.91,2.11,1.11
"572",1999-01-26,0,"MA",11.1143317230274,22.5,2.87,0.08,0.98,2.11,1.19
"573",1999-01-27,0,"MA",11.1320450885668,29.4,2.91,0.01,0.99,2.08,1.1
"574",1999-01-28,0,"MA",11.1497584541063,34.5,2.81,0.07,0.98,2.08,1.04
"575",1999-01-29,0,"MA",11.1674718196457,7.9,2.85,0.12,0.99,2.16,1.07
"576",1999-01-30,0,"MA",11.1851851851852,33.2,2.75,0.01,0.92,2.07,1.14
"577",1999-01-31,0,"MA",11.2028985507246,44.3,2.86,0.07,0.99,2.06,1.13
"578",1999-02-01,0,"MA",11.2206119162641,36.6,2.84,0.06,0.91,2.02,1.14
"579",1999-02-02,0,"MA",11.2383252818035,40.9,2.75,0.07,1,2.03,1.24
"580",1999-02-03,0,"MA",11.256038647343,36.5,2.88,0.14,0.93,2.1,1.28
"581",1999-02-04,0,"MA",11.2737520128824,34.3,2.87,0.06,0.96,2.09,1.17
"582",1999-02-05,0,"MA",11.2914653784219,27.4,2.84,0.05,0.98,2.14,1.14
"583",1999-02-06,0,"MA",11.3091787439614,24.5,2.86,0.12,0.96,2.06,1.21
"584",1999-02-07,0,"MA",11.3268921095008,30.9,2.9,0.09,0.99,2.04,1.2
"585",1999-02-08,0,"MA",11.3446054750403,23.7,2.83,0.08,0.91,2.02,1.05
